TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
GO:0044316	cone cell pedicle	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:1903095	ribonuclease III complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0097059	CNTFR-CLCF1 complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0034667	integrin alpha3-beta1 complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0020003	symbiont-containing vacuole	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0042643	actomyosin, actin portion	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0098575	lumenal side of lysosomal membrane	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0034684	integrin alphav-beta5 complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0036501	UFD1-NPL4 complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0097635	extrinsic component of autophagosome membrane	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0045025	mitochondrial degradosome	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0002141	stereocilia ankle link	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0031230	intrinsic component of cell outer membrane	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0061673	mitotic spindle astral microtubule	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0031310	intrinsic component of vacuolar membrane	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0060053	neurofilament cytoskeleton	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0072534	perineuronal net	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0031523	Myb complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0017133	mitochondrial electron transfer flavoprotein complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0002945	cyclin K-CDK13 complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0000229	cytoplasmic chromosome	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0031251	PAN complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0031315	extrinsic component of mitochondrial outer membrane	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0005592	collagen type XI trimer	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0043293	apoptosome	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0043512	inhibin A complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0031372	UBC13-MMS2 complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0045203	integral component of cell outer membrane	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0035692	macrophage migration inhibitory factor receptor complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:1902937	inward rectifier potassium channel complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0097057	TRAF2-GSTP1 complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0036387	pre-replicative complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:1990696	USH2 complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0070435	Shc-EGFR complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0017109	glutamate-cysteine ligase complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0097124	cyclin A2-CDK2 complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0033768	SUMO-targeted ubiquitin ligase complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0005656	nuclear pre-replicative complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0097632	extrinsic component of pre-autophagosomal structure membrane	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0005900	oncostatin-M receptor complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0031436	BRCA1-BARD1 complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0070992	translation initiation complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0030981	cortical microtubule cytoskeleton	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0070554	synaptobrevin 2-SNAP-25-syntaxin-3-complexin complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0098831	presynaptic active zone cytoplasmic component	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0043614	multi-eIF complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0019034	viral replication complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0034680	integrin alpha10-beta1 complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:1990667	PCSK9-AnxA2 complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0097362	MCM8-MCM9 complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0071020	post-spliceosomal complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0000806	Y chromosome	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0000818	nuclear MIS12/MIND complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0072536	interleukin-23 receptor complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:1990723	cytoplasmic periphery of the nuclear pore complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0032127	dense core granule membrane	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0009330	DNA topoisomerase complex (ATP-hydrolyzing)	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0032783	ELL-EAF complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0032311	angiogenin-PRI complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0005602	complement component C1 complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0031213	RSF complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0032997	Fc receptor complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0070743	interleukin-23 complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:1990617	CHOP-ATF4 complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0044094	host cell nuclear part	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0034683	integrin alphav-beta3 complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0042720	mitochondrial inner membrane peptidase complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:1905286	serine-type peptidase complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0034750	Scrib-APC-beta-catenin complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0005945	6-phosphofructokinase complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0008043	intracellular ferritin complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:1990730	VCP-NSFL1C complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0035841	new growing cell tip	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0008623	CHRAC	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0030892	mitotic cohesin complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0070821	tertiary granule membrane	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0099569	presynaptic cytoskeleton	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0070701	mucus layer	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0097233	alveolar lamellar body membrane	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0031085	BLOC-3 complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0009368	endopeptidase Clp complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:1903768	taste receptor complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0097232	lamellar body membrane	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0005953	CAAX-protein geranylgeranyltransferase complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0005846	nuclear cap binding complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0036156	inner dynein arm	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:1902560	GMP reductase complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:1990682	CSF1-CSF1R complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0038039	G-protein coupled receptor heterodimeric complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0031510	SUMO activating enzyme complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0032301	MutSalpha complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0030849	autosome	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0097512	cardiac myofibril	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0032302	MutSbeta complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0071920	cleavage body	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0070274	RES complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0032116	SMC loading complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0097447	dendritic tree	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0070993	translation preinitiation complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0035517	PR-DUB complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0005943	phosphatidylinositol 3-kinase complex, class IA	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0090537	CERF complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0097135	cyclin E2-CDK2 complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:1905202	methylcrotonoyl-CoA carboxylase complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0070877	microprocessor complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0045251	electron transfer flavoprotein complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0044609	DBIRD complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0070724	BMP receptor complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0036502	Derlin-1-VIMP complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0043291	RAVE complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0030692	Noc4p-Nop14p complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0002944	cyclin K-CDK12 complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0002133	polycystin complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0048788	cytoskeleton of presynaptic active zone	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0032798	Swi5-Sfr1 complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0005668	RNA polymerase transcription factor SL1 complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0044753	amphisome	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0016035	zeta DNA polymerase complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0005608	laminin-3 complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0000308	cytoplasmic cyclin-dependent protein kinase holoenzyme complex	0.999999999990196	-9.80440243508268e-12	2	0	0	26	17744
GO:0097449	astrocyte projection	0.999999999990222	-9.77812887540504e-12	10	0	0	26	17744
GO:0001527	microfibril	0.999999999990222	-9.77812887540504e-12	10	0	0	26	17744
GO:0031080	nuclear pore outer ring	0.999999999990222	-9.77812887540504e-12	10	0	0	26	17744
GO:0042612	MHC class I protein complex	0.999999999990222	-9.77812887540504e-12	10	0	0	26	17744
GO:0030123	AP-3 adaptor complex	0.999999999990222	-9.77812887540504e-12	10	0	0	26	17744
GO:0005916	fascia adherens	0.999999999990222	-9.77812887540504e-12	10	0	0	26	17744
GO:0031464	Cul4A-RING E3 ubiquitin ligase complex	0.999999999990222	-9.77812887540504e-12	10	0	0	26	17744
GO:0043194	axon initial segment	0.999999999990222	-9.77812887540504e-12	10	0	0	26	17744
GO:0044224	juxtaparanode region of axon	0.999999999990222	-9.77812887540504e-12	10	0	0	26	17744
GO:0005687	U4 snRNP	0.999999999990222	-9.77812887540504e-12	10	0	0	26	17744
GO:0000276	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	0.999999999990222	-9.77812887540504e-12	10	0	0	26	17744
GO:0072546	ER membrane protein complex	0.999999999990222	-9.77812887540504e-12	10	0	0	26	17744
GO:1990023	mitotic spindle midzone	0.999999999990222	-9.77812887540504e-12	10	0	0	26	17744
GO:0031588	nucleotide-activated protein kinase complex	0.999999999990222	-9.77812887540504e-12	10	0	0	26	17744
GO:0033643	host cell part	0.999999999990222	-9.77812887540504e-12	10	0	0	26	17744
GO:0045240	dihydrolipoyl dehydrogenase complex	0.999999999990222	-9.77812887540504e-12	10	0	0	26	17744
GO:0097539	ciliary transition fiber	0.999999999990222	-9.77812887540504e-12	10	0	0	26	17744
GO:0097431	mitotic spindle pole	0.999999999990222	-9.77812887540504e-12	10	0	0	26	17744
GO:0061700	GATOR2 complex	0.999999999990222	-9.77812887540504e-12	10	0	0	26	17744
GO:0000813	ESCRT I complex	0.999999999990222	-9.77812887540504e-12	10	0	0	26	17744
GO:0008385	IkappaB kinase complex	0.999999999990222	-9.77812887540504e-12	10	0	0	26	17744
GO:0005742	mitochondrial outer membrane translocase complex	0.999999999990222	-9.77812887540504e-12	10	0	0	26	17744
GO:0008250	oligosaccharyltransferase complex	0.999999999990222	-9.77812887540504e-12	10	0	0	26	17744
GO:0033179	proton-transporting V-type ATPase, V0 domain	0.999999999990222	-9.77812887540504e-12	10	0	0	26	17744
GO:0005765	lysosomal membrane	0.99999999999031	-9.69043372464535e-12	289	0	0	26	17744
GO:0098852	lytic vacuole membrane	0.99999999999031	-9.69043372464535e-12	289	0	0	26	17744
GO:0044455	mitochondrial membrane part	0.999999999990389	-9.61123266315174e-12	186	0	0	26	17744
GO:0005776	autophagosome	0.999999999990772	-9.22756672151103e-12	87	0	0	26	17744
GO:0005884	actin filament	0.999999999990772	-9.22756672151103e-12	87	0	0	26	17744
GO:0000931	gamma-tubulin large complex	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0001940	male pronucleus	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0031232	extrinsic component of external side of plasma membrane	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0030314	junctional membrane complex	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0030915	Smc5-Smc6 complex	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0072357	PTW/PP1 phosphatase complex	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0000801	central element	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0098645	collagen network	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0070531	BRCA1-A complex	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0031298	replication fork protection complex	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0071546	pi-body	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0030891	VCB complex	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0030870	Mre11 complex	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0031390	Ctf18 RFC-like complex	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0005683	U7 snRNP	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0033018	sarcoplasmic reticulum lumen	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0016272	prefoldin complex	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0032584	growth cone membrane	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0016589	NURF complex	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0046581	intercellular canaliculus	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0097413	Lewy body	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0032156	septin cytoskeleton	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0070776	MOZ/MORF histone acetyltransferase complex	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0031466	Cul5-RING ubiquitin ligase complex	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0035032	phosphatidylinositol 3-kinase complex, class III	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0031931	TORC1 complex	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0000243	commitment complex	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0097342	ripoptosome	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0030312	external encapsulating structure	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0070449	elongin complex	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0045179	apical cortex	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0032593	insulin-responsive compartment	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0097197	tetraspanin-enriched microdomain	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0097425	smooth endoplasmic reticulum part	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0008274	gamma-tubulin ring complex	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0032059	bleb	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0071014	post-mRNA release spliceosomal complex	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0044327	dendritic spine head	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0043203	axon hillock	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0030868	smooth endoplasmic reticulum membrane	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0016011	dystroglycan complex	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0097208	alveolar lamellar body	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0070187	telosome	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0016593	Cdc73/Paf1 complex	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0098563	intrinsic component of synaptic vesicle membrane	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0005952	cAMP-dependent protein kinase complex	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0098642	network-forming collagen trimer	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0070578	RISC-loading complex	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0070775	H3 histone acetyltransferase complex	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0097486	multivesicular body lumen	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0051286	cell tip	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0033061	DNA recombinase mediator complex	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0033256	I-kappaB/NF-kappaB complex	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0071541	eukaryotic translation initiation factor 3 complex, eIF3m	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0031906	late endosome lumen	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0005579	membrane attack complex	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0035686	sperm fibrous sheath	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0042788	polysomal ribosome	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:0030285	integral component of synaptic vesicle membrane	0.999999999990919	-9.08114048687515e-12	7	0	0	26	17744
GO:1902493	acetyltransferase complex	0.999999999990959	-9.04051146173182e-12	100	0	0	26	17744
GO:0031248	protein acetyltransferase complex	0.999999999990959	-9.04051146173182e-12	100	0	0	26	17744
GO:1902562	H4 histone acetyltransferase complex	0.99999999999097	-9.02958560819454e-12	40	0	0	26	17744
GO:0005891	voltage-gated calcium channel complex	0.99999999999097	-9.02958560819454e-12	40	0	0	26	17744
GO:0032994	protein-lipid complex	0.99999999999097	-9.02958560819454e-12	40	0	0	26	17744
GO:0019867	outer membrane	0.999999999991028	-8.97189862569662e-12	185	0	0	26	17744
GO:0000775	chromosome, centromeric region	0.999999999991028	-8.97189862569662e-12	185	0	0	26	17744
GO:0014069	postsynaptic density	0.999999999991028	-8.97189862569662e-12	185	0	0	26	17744
GO:0099572	postsynaptic specialization	0.999999999991028	-8.97189862569662e-12	185	0	0	26	17744
GO:0008180	COP9 signalosome	0.999999999991513	-8.4870459132371e-12	35	0	0	26	17744
GO:0005720	nuclear heterochromatin	0.999999999991513	-8.4870459132371e-12	35	0	0	26	17744
GO:0000307	cyclin-dependent protein kinase holoenzyme complex	0.999999999991513	-8.4870459132371e-12	35	0	0	26	17744
GO:0032589	neuron projection membrane	0.999999999991513	-8.4870459132371e-12	35	0	0	26	17744
GO:0005840	ribosome	0.999999999991555	-8.44534026081509e-12	232	0	0	26	17744
GO:0005682	U5 snRNP	0.999999999992146	-7.85420601954992e-12	16	0	0	26	17744
GO:0000124	SAGA complex	0.999999999992146	-7.85420601954992e-12	16	0	0	26	17744
GO:0045495	pole plasm	0.999999999992146	-7.85420601954992e-12	16	0	0	26	17744
GO:0030014	CCR4-NOT complex	0.999999999992146	-7.85420601954992e-12	16	0	0	26	17744
GO:0042622	photoreceptor outer segment membrane	0.999999999992146	-7.85420601954992e-12	16	0	0	26	17744
GO:0097386	glial cell projection	0.999999999992146	-7.85420601954992e-12	16	0	0	26	17744
GO:0043186	P granule	0.999999999992146	-7.85420601954992e-12	16	0	0	26	17744
GO:0016471	vacuolar proton-transporting V-type ATPase complex	0.999999999992146	-7.85420601954992e-12	16	0	0	26	17744
GO:0030663	COPI-coated vesicle membrane	0.999999999992146	-7.85420601954992e-12	16	0	0	26	17744
GO:0070822	Sin3-type complex	0.999999999992146	-7.85420601954992e-12	16	0	0	26	17744
GO:0060293	germ plasm	0.999999999992146	-7.85420601954992e-12	16	0	0	26	17744
GO:0035098	ESC/E(Z) complex	0.999999999992146	-7.85420601954992e-12	16	0	0	26	17744
GO:0044453	nuclear membrane part	0.999999999992146	-7.85420601954992e-12	16	0	0	26	17744
GO:0034045	pre-autophagosomal structure membrane	0.999999999992146	-7.85420601954992e-12	16	0	0	26	17744
GO:0042613	MHC class II protein complex	0.999999999992146	-7.85420601954992e-12	16	0	0	26	17744
GO:0001673	male germ cell nucleus	0.999999999992146	-7.85420601954992e-12	16	0	0	26	17744
GO:0017053	transcriptional repressor complex	0.999999999992517	-7.48264837820876e-12	86	0	0	26	17744
GO:0031253	cell projection membrane	0.999999999992765	-7.23505835154169e-12	295	0	0	26	17744
GO:0060170	ciliary membrane	0.999999999993176	-6.82414771916767e-12	79	0	0	26	17744
GO:0005746	mitochondrial respiratory chain	0.999999999993176	-6.82414771916767e-12	79	0	0	26	17744
GO:0098798	mitochondrial protein complex	0.999999999993503	-6.49738045116561e-12	136	0	0	26	17744
GO:0043202	lysosomal lumen	0.999999999993742	-6.25822671340342e-12	88	0	0	26	17744
GO:0005581	collagen trimer	0.999999999993742	-6.25822671340342e-12	88	0	0	26	17744
GO:0030426	growth cone	0.999999999993752	-6.24794986077136e-12	142	0	0	26	17744
GO:0035861	site of double-strand break	0.999999999993934	-6.06631208043851e-12	31	0	0	26	17744
GO:0005834	heterotrimeric G-protein complex	0.999999999993934	-6.06631208043851e-12	31	0	0	26	17744
GO:0000407	pre-autophagosomal structure	0.999999999993934	-6.06631208043851e-12	31	0	0	26	17744
GO:1905360	GTPase complex	0.999999999993934	-6.06631208043851e-12	31	0	0	26	17744
GO:0008305	integrin complex	0.999999999993934	-6.06631208043851e-12	31	0	0	26	17744
GO:0043198	dendritic shaft	0.999999999993934	-6.06631208043851e-12	31	0	0	26	17744
GO:0005921	gap junction	0.999999999993934	-6.06631208043851e-12	31	0	0	26	17744
GO:0090568	nuclear transcriptional repressor complex	0.999999999993934	-6.06631208043851e-12	31	0	0	26	17744
GO:0005871	kinesin complex	0.99999999999412	-5.8802978117518e-12	55	0	0	26	17744
GO:0030173	integral component of Golgi membrane	0.99999999999412	-5.8802978117518e-12	55	0	0	26	17744
GO:0015030	Cajal body	0.99999999999412	-5.8802978117518e-12	55	0	0	26	17744
GO:0035869	ciliary transition zone	0.99999999999412	-5.8802978117518e-12	55	0	0	26	17744
GO:0032155	cell division site part	0.99999999999412	-5.8802978117518e-12	55	0	0	26	17744
GO:0032432	actin filament bundle	0.99999999999412	-5.8802978117518e-12	55	0	0	26	17744
GO:0032153	cell division site	0.99999999999412	-5.8802978117518e-12	55	0	0	26	17744
GO:0031332	RNAi effector complex	0.99999999999444	-5.56011172731427e-12	11	0	0	26	17744
GO:0016442	RISC complex	0.99999999999444	-5.56011172731427e-12	11	0	0	26	17744
GO:1990909	Wnt signalosome	0.99999999999444	-5.56011172731427e-12	11	0	0	26	17744
GO:0036513	Derlin-1 retrotranslocation complex	0.99999999999444	-5.56011172731427e-12	11	0	0	26	17744
GO:0002116	semaphorin receptor complex	0.99999999999444	-5.56011172731427e-12	11	0	0	26	17744
GO:0033270	paranode region of axon	0.99999999999444	-5.56011172731427e-12	11	0	0	26	17744
GO:0097504	Gemini of coiled bodies	0.99999999999444	-5.56011172731427e-12	11	0	0	26	17744
GO:0005744	mitochondrial inner membrane presequence translocase complex	0.99999999999444	-5.56011172731427e-12	11	0	0	26	17744
GO:0005885	Arp2/3 protein complex	0.99999999999444	-5.56011172731427e-12	11	0	0	26	17744
GO:0035631	CD40 receptor complex	0.99999999999444	-5.56011172731427e-12	11	0	0	26	17744
GO:0045263	proton-transporting ATP synthase complex, coupling factor F(o)	0.99999999999444	-5.56011172731427e-12	11	0	0	26	17744
GO:0042555	MCM complex	0.99999999999444	-5.56011172731427e-12	11	0	0	26	17744
GO:0031094	platelet dense tubular network	0.99999999999444	-5.56011172731427e-12	11	0	0	26	17744
GO:0000815	ESCRT III complex	0.99999999999444	-5.56011172731427e-12	11	0	0	26	17744
GO:0034663	endoplasmic reticulum chaperone complex	0.99999999999444	-5.56011172731427e-12	11	0	0	26	17744
GO:0090723	growth cone part	0.99999999999444	-5.56011172731427e-12	11	0	0	26	17744
GO:0002178	palmitoyltransferase complex	0.99999999999444	-5.56011172731427e-12	11	0	0	26	17744
GO:0044615	nuclear pore nuclear basket	0.99999999999444	-5.56011172731427e-12	11	0	0	26	17744
GO:0000778	condensed nuclear chromosome kinetochore	0.99999999999444	-5.56011172731427e-12	11	0	0	26	17744
GO:0031414	N-terminal protein acetyltransferase complex	0.99999999999444	-5.56011172731427e-12	11	0	0	26	17744
