TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
SMP00594	Fosinopril Metabolism Pathway	1.00000000000046	4.59995756763032e-13	1	0	0	2	992
SMP00598	Spirapril Metabolism Pathway	1.00000000000046	4.59995756763032e-13	1	0	0	2	992
SMP00264	Dipyridamole (Antiplatelet) Action Pathway	1.00000000000046	4.59995756763032e-13	1	0	0	2	992
SMP00440	Prednisone Action Pathway	1.00000000000046	4.59995756763032e-13	1	0	0	2	992
SMP00638	Levomethadyl Acetate Metabolism Pathway	1.00000000000046	4.59995756763032e-13	1	0	0	2	992
SMP00441	Prednisolone Action Pathway	1.00000000000046	4.59995756763032e-13	1	0	0	2	992
SMP00266	Eptifibatide Action Pathway	1.00000000000046	4.59995756763032e-13	1	0	0	2	992
SMP00608	Fluorouracil Metabolism Pathway	1.00000000000046	4.59995756763032e-13	1	0	0	2	992
SMP00522	3-hydroxyisobutyric aciduria	1.00000000000047	4.72195741708925e-13	30	0	0	2	992
SMP00524	Isovaleric acidemia	1.00000000000047	4.72195741708925e-13	30	0	0	2	992
SMP00523	Isobutyryl-coa dehydrogenase deficiency	1.00000000000047	4.72195741708925e-13	30	0	0	2	992
SMP00237	3-Methylcrotonyl Coa Carboxylase Deficiency Type I	1.00000000000047	4.72195741708925e-13	30	0	0	2	992
SMP00238	Isovaleric Aciduria	1.00000000000047	4.72195741708925e-13	30	0	0	2	992
SMP00199	Maple Syrup Urine Disease	1.00000000000047	4.72195741708925e-13	30	0	0	2	992
SMP00521	3-hydroxyisobutyric acid dehydrogenase deficiency	1.00000000000047	4.72195741708925e-13	30	0	0	2	992
SMP00236	Propionic Acidemia	1.00000000000047	4.72195741708925e-13	30	0	0	2	992
SMP02292	The oncogenic action of Succinate	1.00000000000047	4.72195741708925e-13	30	0	0	2	992
SMP00200	Methylmalonic Aciduria	1.00000000000047	4.72195741708925e-13	30	0	0	2	992
SMP00384	Methylmalonate Semialdehyde Dehydrogenase Deficiency	1.00000000000047	4.72195741708925e-13	30	0	0	2	992
SMP00140	3-Methylglutaconic Aciduria Type III	1.00000000000047	4.72195741708925e-13	30	0	0	2	992
SMP00139	3-Methylglutaconic Aciduria Type I	1.00000000000047	4.72195741708925e-13	30	0	0	2	992
SMP00032	Valine- Leucine and Isoleucine Degradation	1.00000000000047	4.72195741708925e-13	30	0	0	2	992
SMP00173	Beta-Ketothiolase Deficiency	1.00000000000047	4.72195741708925e-13	30	0	0	2	992
SMP02295	The oncogenic action of Fumarate	1.00000000000047	4.72195741708925e-13	30	0	0	2	992
SMP00141	3-Methylglutaconic Aciduria Type IV	1.00000000000047	4.72195741708925e-13	30	0	0	2	992
SMP00137	2-Methyl-3-Hydroxybutryl CoA Dehydrogenase Deficiency	1.00000000000047	4.72195741708925e-13	30	0	0	2	992
SMP00138	3-Hydroxy-3-Methylglutaryl-CoA Lyase Deficiency	1.00000000000047	4.72195741708925e-13	30	0	0	2	992
SMP00092	Rosuvastatin Action Pathway	1.00000000000048	4.75951363824306e-13	21	0	0	2	992
SMP00060	Pyruvate Metabolism	1.00000000000048	4.75951363824306e-13	21	0	0	2	992
SMP00508	Cholesteryl ester storage disease	1.00000000000048	4.75951363824306e-13	21	0	0	2	992
SMP00510	Mevalonic aciduria	1.00000000000048	4.75951363824306e-13	21	0	0	2	992
SMP00387	CHILD Syndrome	1.00000000000048	4.75951363824306e-13	21	0	0	2	992
SMP00095	Alendronate Action Pathway	1.00000000000048	4.75951363824306e-13	21	0	0	2	992
SMP00107	Zoledronate Action Pathway	1.00000000000048	4.75951363824306e-13	21	0	0	2	992
SMP00389	Smith-Lemli-Opitz Syndrome (SLOS)	1.00000000000048	4.75951363824306e-13	21	0	0	2	992
SMP00334	Pyruvate Decarboxylase E1 Component Deficiency (PDHE1 Deficiency)	1.00000000000048	4.75951363824306e-13	21	0	0	2	992
SMP00112	Risedronate Action Pathway	1.00000000000048	4.75951363824306e-13	21	0	0	2	992
SMP00525	Fabry disease	1.00000000000048	4.75951363824306e-13	21	0	0	2	992
SMP00119	Fluvastatin Action Pathway	1.00000000000048	4.75951363824306e-13	21	0	0	2	992
SMP00011	Inositol Metabolism	1.00000000000048	4.75951363824306e-13	21	0	0	2	992
SMP00079	Ibandronate Action Pathway	1.00000000000048	4.75951363824306e-13	21	0	0	2	992
SMP00209	Hypercholesterolemia	1.00000000000048	4.75951363824306e-13	21	0	0	2	992
SMP00526	Krabbe disease	1.00000000000048	4.75951363824306e-13	21	0	0	2	992
SMP00349	Gaucher Disease	1.00000000000048	4.75951363824306e-13	21	0	0	2	992
SMP00388	Chondrodysplasia Punctata II- X Linked Dominant (CDPX2)	1.00000000000048	4.75951363824306e-13	21	0	0	2	992
SMP00196	Leigh Syndrome	1.00000000000048	4.75951363824306e-13	21	0	0	2	992
SMP00433	Irinotecan Action Pathway	1.00000000000048	4.75951363824306e-13	21	0	0	2	992
SMP00600	Irinotecan Metabolism Pathway	1.00000000000048	4.75951363824306e-13	21	0	0	2	992
SMP00034	Sphingolipid Metabolism	1.00000000000048	4.75951363824306e-13	21	0	0	2	992
SMP00386	Desmosterolosis	1.00000000000048	4.75951363824306e-13	21	0	0	2	992
SMP00212	Pyruvate Dehydrogenase Complex Deficiency	1.00000000000048	4.75951363824306e-13	21	0	0	2	992
SMP00511	Wolman disease	1.00000000000048	4.75951363824306e-13	21	0	0	2	992
SMP00023	Steroid Biosynthesis	1.00000000000048	4.75951363824306e-13	21	0	0	2	992
SMP00099	Lovastatin Action Pathway	1.00000000000048	4.75951363824306e-13	21	0	0	2	992
SMP00347	Metachromatic Leukodystrophy (MLD)	1.00000000000048	4.75951363824306e-13	21	0	0	2	992
SMP00509	Hyper-IgD syndrome	1.00000000000048	4.75951363824306e-13	21	0	0	2	992
SMP00131	Atorvastatin Action Pathway	1.00000000000048	4.75951363824306e-13	21	0	0	2	992
SMP00082	Simvastatin Action Pathway	1.00000000000048	4.75951363824306e-13	21	0	0	2	992
SMP00348	Globoid Cell Leukodystrophy	1.00000000000048	4.75951363824306e-13	21	0	0	2	992
SMP00117	Pamidronate Action Pathway	1.00000000000048	4.75951363824306e-13	21	0	0	2	992
SMP00558	Primary hyperoxaluria II- PH2	1.00000000000048	4.75951363824306e-13	21	0	0	2	992
SMP00319	Lysosomal Acid Lipase Deficiency (Wolman Disease)	1.00000000000048	4.75951363824306e-13	21	0	0	2	992
SMP00111	Cerivastatin Action Pathway	1.00000000000048	4.75951363824306e-13	21	0	0	2	992
SMP00559	Pyruvate kinase deficiency	1.00000000000048	4.75951363824306e-13	21	0	0	2	992
SMP00089	Pravastatin Action Pathway	1.00000000000048	4.75951363824306e-13	21	0	0	2	992
SMP00363	Ornithine Aminotransferase Deficiency (OAT Deficiency)	1.00000000000057	5.74363581869186e-13	20	0	0	2	992
SMP00548	Mitochondrial complex II deficiency	1.00000000000057	5.74363581869186e-13	20	0	0	2	992
SMP00057	Citric Acid Cycle	1.00000000000057	5.74363581869186e-13	20	0	0	2	992
SMP00506	Hyperornithinemia-hyperammonemia-homocitrullinuria [HHH-syndrome]	1.00000000000057	5.74363581869186e-13	20	0	0	2	992
SMP00507	L-arginine:glycine amidinotransferase deficiency	1.00000000000057	5.74363581869186e-13	20	0	0	2	992
SMP00505	Hyperornithinemia with gyrate atrophy (HOGA)	1.00000000000057	5.74363581869186e-13	20	0	0	2	992
SMP00362	Arginine: Glycine Amidinotransferase Deficiency (AGAT Deficiency)	1.00000000000057	5.74363581869186e-13	20	0	0	2	992
SMP00504	Creatine deficiency- guanidinoacetate methyltransferase deficiency	1.00000000000057	5.74363581869186e-13	20	0	0	2	992
SMP00207	Prolidase Deficiency (PD)	1.00000000000057	5.74363581869186e-13	20	0	0	2	992
SMP00551	Pyruvate dehydrogenase deficiency (E2)	1.00000000000057	5.74363581869186e-13	20	0	0	2	992
SMP00360	Hyperprolinemia Type II	1.00000000000057	5.74363581869186e-13	20	0	0	2	992
SMP00188	Guanidinoacetate Methyltransferase Deficiency (GAMT Deficiency)	1.00000000000057	5.74363581869186e-13	20	0	0	2	992
SMP00208	Prolinemia Type II	1.00000000000057	5.74363581869186e-13	20	0	0	2	992
SMP00546	Congenital lactic acidosis	1.00000000000057	5.74363581869186e-13	20	0	0	2	992
SMP00361	Hyperprolinemia Type I	1.00000000000057	5.74363581869186e-13	20	0	0	2	992
SMP00549	2-ketoglutarate dehydrogenase complex deficiency	1.00000000000057	5.74363581869186e-13	20	0	0	2	992
SMP00020	Arginine and Proline Metabolism	1.00000000000057	5.74363581869186e-13	20	0	0	2	992
SMP00547	Fumarase deficiency	1.00000000000057	5.74363581869186e-13	20	0	0	2	992
SMP00550	Pyruvate dehydrogenase deficiency (E3)	1.00000000000057	5.74363581869186e-13	20	0	0	2	992
SMP00336	Vitamin A Deficiency	1.0000000000007	7.03762135373376e-13	35	0	0	2	992
SMP00074	Retinol Metabolism	1.0000000000007	7.03762135373376e-13	35	0	0	2	992
SMP02298	Glutaminolysis and Cancer	1.0000000000007	7.03762135373376e-13	35	0	0	2	992
SMP00420	Bevacizumab Action Pathway	1.00000000000082	8.18584616425397e-13	3	0	0	2	992
SMP00653	Rosiglitazone Metabolism Pathway	1.00000000000082	8.18584616425397e-13	3	0	0	2	992
SMP00126	Phenylacetate Metabolism	1.00000000000082	8.18584616425397e-13	3	0	0	2	992
SMP00564	Multiple carboxylase deficiency- neonatal or early onset form	1.00000000000082	8.18584616425397e-13	3	0	0	2	992
SMP00619	Felodipine Metabolism Pathway	1.00000000000082	8.18584616425397e-13	3	0	0	2	992
SMP00464	Vitamin K Metabolism	1.00000000000082	8.18584616425397e-13	3	0	0	2	992
SMP00626	Desipramine Metabolism Pathway	1.00000000000082	8.18584616425397e-13	3	0	0	2	992
SMP00124	Glycerol Phosphate Shuttle	1.00000000000082	8.18584616425397e-13	3	0	0	2	992
SMP00459	Pyruvaldehyde Degradation	1.00000000000082	8.18584616425397e-13	3	0	0	2	992
SMP00174	Biotinidase Deficiency	1.00000000000082	8.18584616425397e-13	3	0	0	2	992
SMP00472	Erlotinib Action Pathway	1.00000000000082	8.18584616425397e-13	3	0	0	2	992
SMP00066	Biotin Metabolism	1.00000000000082	8.18584616425397e-13	3	0	0	2	992
SMP00487	Hyperphenylalaniemia due to guanosine triphosphate cyclohydrolase deficiency	1.00000000000088	8.75186879076891e-13	8	0	0	2	992
SMP00496	Galactosemia III	1.00000000000088	8.75186879076891e-13	8	0	0	2	992
SMP00030	Oxidation of Branched Chain Fatty Acids	1.00000000000088	8.75186879076891e-13	8	0	0	2	992
SMP00005	Pterine Biosynthesis	1.00000000000088	8.75186879076891e-13	8	0	0	2	992
SMP00488	Hyperphenylalaninemia due to 6-pyruvoyltetrahydropterin synthase deficiency (ptps)	1.00000000000088	8.75186879076891e-13	8	0	0	2	992
SMP00495	Galactosemia II (GALK)	1.00000000000088	8.75186879076891e-13	8	0	0	2	992
SMP00010	Nucleotide Sugars Metabolism	1.00000000000088	8.75186879076891e-13	8	0	0	2	992
SMP00605	Ifosfamide Metabolism Pathway	1.00000000000088	8.75186879076891e-13	8	0	0	2	992
SMP00481	Mitochondrial Beta-Oxidation of Medium Chain Saturated Fatty Acids	1.00000000000088	8.75186879076891e-13	8	0	0	2	992
SMP00127	Glucose-Alanine Cycle	1.00000000000088	8.75186879076891e-13	8	0	0	2	992
SMP00028	Caffeine Metabolism	1.00000000000088	8.75186879076891e-13	8	0	0	2	992
SMP00073	Butyrate Metabolism	1.00000000000088	8.75186879076891e-13	8	0	0	2	992
SMP00480	Mitochondrial Beta-Oxidation of Short Chain Saturated Fatty Acids	1.00000000000088	8.75186879076891e-13	8	0	0	2	992
SMP00448	Ifosfamide Action Pathway	1.00000000000088	8.75186879076891e-13	8	0	0	2	992
SMP00490	Segawa syndrome	1.00000000000088	8.75186879076891e-13	8	0	0	2	992
SMP00568	Short-chain 3-hydroxyacyl-CoA dehydrogenase deficiency (SCHAD)	1.00000000000088	8.75186879076891e-13	8	0	0	2	992
SMP00491	Sepiapterin reductase deficiency	1.00000000000088	8.75186879076891e-13	8	0	0	2	992
SMP00486	Dopa-responsive dystonia	1.00000000000088	8.75186879076891e-13	8	0	0	2	992
SMP00489	Hyperphenylalaninemia due to dhpr-deficiency	1.00000000000088	8.75186879076891e-13	8	0	0	2	992
SMP00466	Transfer of Acetyl Groups into Mitochondria	1.00000000000088	8.75186879076891e-13	8	0	0	2	992
SMP00354	Intracellular Signalling Through Prostacyclin Receptor and Prostacyclin	1.00000000000088	8.75186879076891e-13	8	0	0	2	992
SMP00123	Betaine Metabolism	1.00000000000088	8.75186879076891e-13	8	0	0	2	992
SMP00644	Celecoxib Metabolism Pathway	1.00000000000088	8.75186879076891e-13	8	0	0	2	992
SMP00642	Nevirapine Metabolism Pathway	1.00000000000088	8.75186879076891e-13	8	0	0	2	992
SMP00054	Fatty Acid Elongation In Mitochondria	1.00000000000126	1.25632445798548e-12	7	0	0	2	992
SMP00449	Ethanol Degradation	1.00000000000126	1.25632445798548e-12	7	0	0	2	992
SMP00634	Carbamazepine Metabolism Pathway	1.00000000000126	1.25632445798548e-12	7	0	0	2	992
SMP00434	Paclitaxel Action Pathway	1.00000000000126	1.25632445798548e-12	7	0	0	2	992
SMP00322	Vasopressin Regulation of Water Homeostasis	1.00000000000126	1.25632445798548e-12	7	0	0	2	992
SMP00627	Citalopram Metabolism Pathway	1.00000000000126	1.25632445798548e-12	7	0	0	2	992
SMP00682	Leucine Stimulation on Insulin Signaling	1.00000000000126	1.25632445798548e-12	7	0	0	2	992
SMP00544	Long-chain-3-hydroxyacyl-coa dehydrogenase deficiency (LCHAD)	1.00000000000126	1.25632445798548e-12	7	0	0	2	992
SMP00637	Tramadol Metabolism Pathway	1.00000000000126	1.25632445798548e-12	7	0	0	2	992
SMP00041	Sulfate/Sulfite Metabolism	1.00000000000126	1.25632445798548e-12	7	0	0	2	992
SMP00435	Docetaxel Action Pathway	1.00000000000126	1.25632445798548e-12	7	0	0	2	992
SMP00532	Sulfite oxidase deficiency	1.00000000000126	1.25632445798548e-12	7	0	0	2	992
SMP00455	Homocysteine Degradation	1.00000000000137	1.36696550160107e-12	2	0	0	2	992
SMP00612	Esomeprazole Metabolism Pathway	1.00000000000137	1.36696550160107e-12	2	0	0	2	992
SMP00616	Rabeprazole Metabolism Pathway	1.00000000000137	1.36696550160107e-12	2	0	0	2	992
SMP00613	Omeprazole Metabolism Pathway	1.00000000000137	1.36696550160107e-12	2	0	0	2	992
SMP00515	Homocystinuria- cystathionine beta-synthase deficiency	1.00000000000137	1.36696550160107e-12	2	0	0	2	992
SMP00614	Lansoprazole Metabolism Pathway	1.00000000000137	1.36696550160107e-12	2	0	0	2	992
SMP00615	Pantoprazole Metabolism Pathway	1.00000000000137	1.36696550160107e-12	2	0	0	2	992
SMP00456	Fatty Acid Biosynthesis	1.00000000000137	1.36696550160107e-12	2	0	0	2	992
SMP00514	Gamma-cystathionase deficiency (CTH)	1.00000000000137	1.36696550160107e-12	2	0	0	2	992
SMP00436	Vinblastine Action Pathway	1.00000000000164	1.636191019911e-12	11	0	0	2	992
SMP00566	17-alpha-hydroxylase deficiency (CYP17)	1.00000000000164	1.636191019911e-12	11	0	0	2	992
SMP00371	Congenital Lipoid Adrenal Hyperplasia (CLAH) or Lipoid CAH	1.00000000000164	1.636191019911e-12	11	0	0	2	992
SMP00015	Glutathione Metabolism	1.00000000000164	1.636191019911e-12	11	0	0	2	992
SMP00575	11-beta-hydroxylase deficiency (CYP11B1)	1.00000000000164	1.636191019911e-12	11	0	0	2	992
SMP00500	5-oxoprolinase deficiency	1.00000000000164	1.636191019911e-12	11	0	0	2	992
SMP00187	Glycerol Kinase Deficiency	1.00000000000164	1.636191019911e-12	11	0	0	2	992
SMP00635	Valproic Acid Metabolism Pathway	1.00000000000164	1.636191019911e-12	11	0	0	2	992
SMP00717	Apparent mineralocorticoid excess syndrome	1.00000000000164	1.636191019911e-12	11	0	0	2	992
SMP00370	Tyrosinemia Type 3 (TYRO3)	1.00000000000164	1.636191019911e-12	11	0	0	2	992
SMP00372	Adrenal Hyperplasia Type 5 or Congenital Adrenal Hyperplasia due to 17 Alpha-hydroxylase Deficiency	1.00000000000164	1.636191019911e-12	11	0	0	2	992
SMP00391	Insulin Signalling	1.00000000000164	1.636191019911e-12	11	0	0	2	992
SMP00008	Phenylalanine and Tyrosine Metabolism	1.00000000000164	1.636191019911e-12	11	0	0	2	992
SMP00576	21-hydroxylase deficiency (CYP21)	1.00000000000164	1.636191019911e-12	11	0	0	2	992
SMP00439	Vinorelbine Action Pathway	1.00000000000164	1.636191019911e-12	11	0	0	2	992
SMP00337	Glutathione Synthetase Deficiency	1.00000000000164	1.636191019911e-12	11	0	0	2	992
SMP00577	Corticosterone methyl oxidase I deficiency (CMO I)	1.00000000000164	1.636191019911e-12	11	0	0	2	992
SMP00009	Ammonia Recycling	1.00000000000164	1.636191019911e-12	11	0	0	2	992
SMP00143	5-Oxoprolinuria	1.00000000000164	1.636191019911e-12	11	0	0	2	992
SMP00578	Corticosterone methyl oxidase II deficiency - CMO II	1.00000000000164	1.636191019911e-12	11	0	0	2	992
SMP00501	Gamma-glutamyl-transpeptidase deficiency	1.00000000000164	1.636191019911e-12	11	0	0	2	992
SMP00029	Selenoamino Acid Metabolism	1.00000000000164	1.636191019911e-12	11	0	0	2	992
SMP00206	Phenylketonuria	1.00000000000164	1.636191019911e-12	11	0	0	2	992
SMP00530	Familial lipoprotein lipase deficiency	1.00000000000164	1.636191019911e-12	11	0	0	2	992
SMP00529	D-glyceric acidura	1.00000000000164	1.636191019911e-12	11	0	0	2	992
SMP00718	3-Beta-Hydroxysteroid Dehydrogenase Deficiency	1.00000000000164	1.636191019911e-12	11	0	0	2	992
SMP00039	Glycerolipid Metabolism	1.00000000000164	1.636191019911e-12	11	0	0	2	992
SMP00183	Gamma-Glutamyltransferase Deficiency	1.00000000000164	1.636191019911e-12	11	0	0	2	992
SMP00373	Adrenal Hyperplasia Type 3 or Congenital Adrenal Hyperplasia due to 21-hydroxylase Deficiency	1.00000000000164	1.636191019911e-12	11	0	0	2	992
SMP00130	Steroidogenesis	1.00000000000164	1.636191019911e-12	11	0	0	2	992
SMP00369	Tyrosinemia Type 2 (or Richner-Hanhart syndrome)	1.00000000000164	1.636191019911e-12	11	0	0	2	992
