TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
soft_tissue-fibrous_tissue_and_uncertain_origin-dermatofibrosarcoma_protuberans	soft_tissue-fibrous_tissue_and_uncertain_origin-dermatofibrosarcoma_protuberans	1.00000000000137	1.36533930078148e-12	20	0	0	26	17630
dermatofibrosarcoma_protuberans	dermatofibrosarcoma_protuberans	1.00000000000137	1.36533930078148e-12	20	0	0	26	17630
salivary_gland-mouth_roof-carcinoma-adenoid_cystic_carcinoma	salivary_gland-mouth_roof-carcinoma-adenoid_cystic_carcinoma	1.00000000000137	1.36533930078148e-12	20	0	0	26	17630
skin-ankle-malignant_melanoma	skin-ankle-malignant_melanoma	1.00000000000145	1.45399998028798e-12	69	0	0	26	17630
central_nervous_system-cerebrum-glioma-astrocytoma_Grade_IV	central_nervous_system-cerebrum-glioma-astrocytoma_Grade_IV	1.00000000000203	2.02950839645358e-12	61	0	0	26	17630
haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-acute_leukaemia_of_ambiguous_lineage	haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-acute_leukaemia_of_ambiguous_lineage	1.00000000000203	2.02950839645358e-12	61	0	0	26	17630
temporoparietal	temporoparietal	1.00000000000203	2.02950839645358e-12	61	0	0	26	17630
thyroid-carcinoma-follicular_carcinoma	thyroid-carcinoma-follicular_carcinoma	1.00000000000203	2.02950839645358e-12	61	0	0	26	17630
acute_leukaemia_of_ambiguous_lineage	acute_leukaemia_of_ambiguous_lineage	1.00000000000203	2.02950839645358e-12	61	0	0	26	17630
follicular_carcinoma	follicular_carcinoma	1.00000000000203	2.02950839645358e-12	61	0	0	26	17630
soft_tissue-striated_muscle-rhabdomyosarcoma-sclerosing	soft_tissue-striated_muscle-rhabdomyosarcoma-sclerosing	1.00000000000203	2.02950839645358e-12	61	0	0	26	17630
paraganglioma	paraganglioma	1.00000000000217	2.16662188346523e-12	70	0	0	26	17630
malignant	malignant	1.00000000000227	2.26715391720812e-12	85	0	0	26	17630
sinonasal_and_nasal_cavity	sinonasal_and_nasal_cavity	1.00000000000227	2.26715391720812e-12	85	0	0	26	17630
oligoastrocytoma_Grade_III	oligoastrocytoma_Grade_III	1.00000000000269	2.68961200060986e-12	272	0	0	26	17630
rib	rib	1.00000000000269	2.68961200060986e-12	272	0	0	26	17630
liposarcoma	liposarcoma	1.00000000000304	3.03696200122981e-12	114	0	0	26	17630
skin-chest-malignant_melanoma	skin-chest-malignant_melanoma	1.00000000000304	3.03696200122981e-12	114	0	0	26	17630
bone-rib-Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour	bone-rib-Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour	1.00000000000307	3.06784792757427e-12	164	0	0	26	17630
biphasic	biphasic	1.00000000000319	3.19309735737551e-12	89	0	0	26	17630
large_cell_carcinoma	large_cell_carcinoma	1.00000000000346	3.46396543769277e-12	868	0	0	26	17630
lung-carcinoma-large_cell_carcinoma	lung-carcinoma-large_cell_carcinoma	1.00000000000346	3.46396543769277e-12	868	0	0	26	17630
lower_back	lower_back	1.00000000000404	4.04361926485583e-12	40	0	0	26	17630
lung-carcinoma-acinar_adenocarcinoma	lung-carcinoma-acinar_adenocarcinoma	1.0000000000041	4.10002905682623e-12	26	0	0	26	17630
autonomic_ganglia-paraspinal-neuroblastoma	autonomic_ganglia-paraspinal-neuroblastoma	1.0000000000041	4.10002905682623e-12	26	0	0	26	17630
soft_tissue-nerve_sheath-schwannoma	soft_tissue-nerve_sheath-schwannoma	1.0000000000041	4.10002905682623e-12	26	0	0	26	17630
soft_tissue-blood_vessel-glomus_tumour	soft_tissue-blood_vessel-glomus_tumour	1.0000000000041	4.10002905682623e-12	26	0	0	26	17630
haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-acute_lymphoblastic_leukaemia	haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-acute_lymphoblastic_leukaemia	1.0000000000041	4.10002905682623e-12	26	0	0	26	17630
adenosquamous_carcinoma	adenosquamous_carcinoma	1.0000000000041	4.10002905682623e-12	26	0	0	26	17630
glomus_tumour	glomus_tumour	1.0000000000041	4.10002905682623e-12	26	0	0	26	17630
granulocytic_sarcoma	granulocytic_sarcoma	1.0000000000041	4.10002905682623e-12	26	0	0	26	17630
paraspinal	paraspinal	1.0000000000041	4.10002905682623e-12	26	0	0	26	17630
soft_tissue-fat-liposarcoma	soft_tissue-fat-liposarcoma	1.0000000000041	4.10002905682623e-12	26	0	0	26	17630
bone-rib-chondrosarcoma-central	bone-rib-chondrosarcoma-central	1.0000000000041	4.10002905682623e-12	26	0	0	26	17630
atypical_lobular_hyperplasia	atypical_lobular_hyperplasia	1.0000000000041	4.10002905682623e-12	26	0	0	26	17630
breast-hyperplasia-atypical_lobular_hyperplasia	breast-hyperplasia-atypical_lobular_hyperplasia	1.0000000000041	4.10002905682623e-12	26	0	0	26	17630
gastrointestinal_tract_(site_indeterminate)	gastrointestinal_tract_(site_indeterminate)	1.0000000000041	4.10002905682623e-12	26	0	0	26	17630
haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-granulocytic_sarcoma	haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-granulocytic_sarcoma	1.0000000000041	4.10002905682623e-12	26	0	0	26	17630
mixed_carcinoma	mixed_carcinoma	1.0000000000041	4.10002905682623e-12	26	0	0	26	17630
autonomic_ganglia-mediastinum-neuroblastoma	autonomic_ganglia-mediastinum-neuroblastoma	1.0000000000041	4.10002905682623e-12	26	0	0	26	17630
biliary_tract-gallbladder-carcinoma-adenosquamous_carcinoma	biliary_tract-gallbladder-carcinoma-adenosquamous_carcinoma	1.0000000000041	4.10002905682623e-12	26	0	0	26	17630
soft_tissue-fibrous_tissue_and_uncertain_origin-gastrointestinal_stromal_tumour-spindle	soft_tissue-fibrous_tissue_and_uncertain_origin-gastrointestinal_stromal_tumour-spindle	1.0000000000041	4.10002905682623e-12	26	0	0	26	17630
autonomic_ganglia-abdomen-neuroblastoma	autonomic_ganglia-abdomen-neuroblastoma	1.0000000000041	4.10002905682623e-12	26	0	0	26	17630
back	back	1.00000000000417	4.16958836815555e-12	311	0	0	26	17630
acinar_adenocarcinoma	acinar_adenocarcinoma	1.00000000000438	4.38022879844147e-12	27	0	0	26	17630
hip	hip	1.00000000000438	4.38022879844147e-12	27	0	0	26	17630
dedifferentiated	dedifferentiated	1.00000000000438	4.38022879844147e-12	27	0	0	26	17630
autonomic_ganglia-retroperitoneum-neuroblastoma	autonomic_ganglia-retroperitoneum-neuroblastoma	1.00000000000438	4.38022879844147e-12	27	0	0	26	17630
central_nervous_system-midbrain-glioma-astrocytoma_Grade_I	central_nervous_system-midbrain-glioma-astrocytoma_Grade_I	1.00000000000438	4.38022879844147e-12	27	0	0	26	17630
Kaposi_sarcoma	Kaposi_sarcoma	1.00000000000438	4.38022879844147e-12	27	0	0	26	17630
adrenal_cortical_neoplasm	adrenal_cortical_neoplasm	1.00000000000438	4.38022879844147e-12	27	0	0	26	17630
chordoma	chordoma	1.00000000000438	4.38022879844147e-12	27	0	0	26	17630
skull	skull	1.00000000000438	4.38022879844147e-12	27	0	0	26	17630
soft_tissue-blood_vessel-Kaposi_sarcoma	soft_tissue-blood_vessel-Kaposi_sarcoma	1.00000000000438	4.38022879844147e-12	27	0	0	26	17630
schwannoma	schwannoma	1.00000000000438	4.38022879844147e-12	27	0	0	26	17630
urinary_tract-renal_pelvis-carcinoma-transitional_cell_carcinoma	urinary_tract-renal_pelvis-carcinoma-transitional_cell_carcinoma	1.0000000000048	4.79933098915245e-12	14	0	0	26	17630
adrenal_cortical_hyperplasia	adrenal_cortical_hyperplasia	1.0000000000048	4.79933098915245e-12	14	0	0	26	17630
juvenile_xanthogranuloma	juvenile_xanthogranuloma	1.0000000000048	4.79933098915245e-12	14	0	0	26	17630
fallopian_tube-carcinoma-carcinosarcoma-malignant_mesodermal_mixed_tumour	fallopian_tube-carcinoma-carcinosarcoma-malignant_mesodermal_mixed_tumour	1.0000000000048	4.79933098915245e-12	14	0	0	26	17630
pituitary-adenoma-non_functioning	pituitary-adenoma-non_functioning	1.0000000000048	4.79933098915245e-12	14	0	0	26	17630
conventional	conventional	1.0000000000048	4.79933098915245e-12	14	0	0	26	17630
haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-juvenile_xanthogranuloma	haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-juvenile_xanthogranuloma	1.0000000000048	4.79933098915245e-12	14	0	0	26	17630
penis	penis	1.0000000000048	4.79933098915245e-12	14	0	0	26	17630
vagina-carcinoma-carcinosarcoma-malignant_mesodermal_mixed_tumour	vagina-carcinoma-carcinosarcoma-malignant_mesodermal_mixed_tumour	1.0000000000048	4.79933098915245e-12	14	0	0	26	17630
ACTH	ACTH	1.0000000000048	4.79933098915245e-12	14	0	0	26	17630
ovary-sex_cord-stromal_tumour	ovary-sex_cord-stromal_tumour	1.0000000000048	4.79933098915245e-12	14	0	0	26	17630
central_nervous_system-brain-glioma-ependymoma_Grade_II	central_nervous_system-brain-glioma-ependymoma_Grade_II	1.0000000000048	4.79933098915245e-12	14	0	0	26	17630
soft_tissue-small_round_cell_tumour	soft_tissue-small_round_cell_tumour	1.0000000000048	4.79933098915245e-12	14	0	0	26	17630
large_intestine-rectum-adenoma-tubulovillous	large_intestine-rectum-adenoma-tubulovillous	1.0000000000048	4.79933098915245e-12	14	0	0	26	17630
autonomic_ganglia-paraganglioma	autonomic_ganglia-paraganglioma	1.0000000000048	4.79933098915245e-12	14	0	0	26	17630
small_round_cell_tumour	small_round_cell_tumour	1.0000000000048	4.79933098915245e-12	14	0	0	26	17630
bone-chordoma	bone-chordoma	1.0000000000048	4.79933098915245e-12	14	0	0	26	17630
conjunctiva	conjunctiva	1.0000000000048	4.79933098915245e-12	14	0	0	26	17630
soft_tissue-blood_vessel-haemangioma-epithelioid	soft_tissue-blood_vessel-haemangioma-epithelioid	1.0000000000048	4.79933098915245e-12	14	0	0	26	17630
in_situ_neoplasm	in_situ_neoplasm	1.0000000000048	4.79933098915245e-12	14	0	0	26	17630
chondroid	chondroid	1.0000000000048	4.79933098915245e-12	14	0	0	26	17630
bone-vertebrae-chordoma-chondroid	bone-vertebrae-chordoma-chondroid	1.0000000000048	4.79933098915245e-12	14	0	0	26	17630
pituitary-adenoma-ACTH	pituitary-adenoma-ACTH	1.0000000000048	4.79933098915245e-12	14	0	0	26	17630
endometriosis	endometriosis	1.0000000000048	4.79933098915245e-12	14	0	0	26	17630
adrenal_gland-adrenal_gland-adrenal_cortical_adenoma-virilizing_syndrome_producing	adrenal_gland-adrenal_gland-adrenal_cortical_adenoma-virilizing_syndrome_producing	1.0000000000048	4.79933098915245e-12	14	0	0	26	17630
large_intestine-rectum-adenoma-tubular	large_intestine-rectum-adenoma-tubular	1.0000000000048	4.79933098915245e-12	14	0	0	26	17630
haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-chronic_myeloid_leukaemia	haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-chronic_myeloid_leukaemia	1.00000000000481	4.8053887328625e-12	321	0	0	26	17630
chronic_myeloid_leukaemia	chronic_myeloid_leukaemia	1.00000000000481	4.8053887328625e-12	321	0	0	26	17630
acute_leukaemic_transformation_of_polycythaemia_vera	acute_leukaemic_transformation_of_polycythaemia_vera	1.00000000000482	4.8172501173096e-12	29	0	0	26	17630
autonomic_ganglia-adrenal_gland-neuroblastoma	autonomic_ganglia-adrenal_gland-neuroblastoma	1.00000000000482	4.8172501173096e-12	29	0	0	26	17630
Hodgkin_lymphoma	Hodgkin_lymphoma	1.00000000000482	4.8172501173096e-12	29	0	0	26	17630
genital_tract-extragonadal-germ_cell_tumour	genital_tract-extragonadal-germ_cell_tumour	1.00000000000482	4.8172501173096e-12	29	0	0	26	17630
skin-lower_back-malignant_melanoma	skin-lower_back-malignant_melanoma	1.00000000000482	4.8172501173096e-12	29	0	0	26	17630
insulinoma	insulinoma	1.00000000000482	4.8172501173096e-12	29	0	0	26	17630
acute_leukaemic_transformation_of_essential_thrombocythaemia	acute_leukaemic_transformation_of_essential_thrombocythaemia	1.00000000000482	4.8172501173096e-12	29	0	0	26	17630
skin-malignant_melanoma-nodular	skin-malignant_melanoma-nodular	1.00000000000482	4.8172501173096e-12	29	0	0	26	17630
pancreas-carcinoid-endocrine_tumour-insulinoma	pancreas-carcinoid-endocrine_tumour-insulinoma	1.00000000000482	4.8172501173096e-12	29	0	0	26	17630
haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-acute_leukaemic_transformation_of_polycythaemia_vera	haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-acute_leukaemic_transformation_of_polycythaemia_vera	1.00000000000482	4.8172501173096e-12	29	0	0	26	17630
retina	retina	1.00000000000482	4.8172501173096e-12	29	0	0	26	17630
central_nervous_system-medulla-glioma-astrocytoma_Grade_III	central_nervous_system-medulla-glioma-astrocytoma_Grade_III	1.00000000000482	4.8172501173096e-12	29	0	0	26	17630
haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-acute_leukaemic_transformation_of_essential_thrombocythaemia	haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-acute_leukaemic_transformation_of_essential_thrombocythaemia	1.00000000000482	4.8172501173096e-12	29	0	0	26	17630
central_nervous_system-brainstem-glioma-astrocytoma_Grade_III	central_nervous_system-brainstem-glioma-astrocytoma_Grade_III	1.00000000000489	4.8867802549016e-12	116	0	0	26	17630
fallopian_tube	fallopian_tube	1.00000000000489	4.8867802549016e-12	116	0	0	26	17630
myelofibrosis	myelofibrosis	1.00000000000527	5.26902594902741e-12	427	0	0	26	17630
pituitary	pituitary	1.00000000000527	5.26902594902741e-12	427	0	0	26	17630
haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-myelofibrosis	haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-myelofibrosis	1.00000000000527	5.26902594902741e-12	427	0	0	26	17630
central_nervous_system-brainstem-glioma-oligoastrocytoma_Grade_III	central_nervous_system-brainstem-glioma-oligoastrocytoma_Grade_III	1.00000000000563	5.62682609499911e-12	122	0	0	26	17630
extragonadal	extragonadal	1.00000000000578	5.78092408062665e-12	167	0	0	26	17630
retroperitoneum	retroperitoneum	1.0000000000058	5.80445099970519e-12	31	0	0	26	17630
autonomic_ganglia-para_aortic-paraganglioma-benign	autonomic_ganglia-para_aortic-paraganglioma-benign	1.0000000000058	5.80445099970519e-12	31	0	0	26	17630
sternum	sternum	1.0000000000058	5.80445099970519e-12	31	0	0	26	17630
para_aortic	para_aortic	1.0000000000058	5.80445099970519e-12	31	0	0	26	17630
skin-malignant_melanoma-superficial_spreading	skin-malignant_melanoma-superficial_spreading	1.0000000000058	5.80445099970519e-12	31	0	0	26	17630
salivary_gland-mouth_floor-carcinoma-adenoid_cystic_carcinoma	salivary_gland-mouth_floor-carcinoma-adenoid_cystic_carcinoma	1.0000000000058	5.80445099970519e-12	31	0	0	26	17630
bone-pelvis-chondrosarcoma-peripheral	bone-pelvis-chondrosarcoma-peripheral	1.0000000000058	5.80445099970519e-12	31	0	0	26	17630
parathyroid-carcinoma	parathyroid-carcinoma	1.00000000000612	6.11781917198416e-12	307	0	0	26	17630
aldosterone_producing	aldosterone_producing	1.00000000000617	6.16939021505407e-12	92	0	0	26	17630
pancreas-other-cystic_tumour	pancreas-other-cystic_tumour	1.00000000000617	6.16939021505407e-12	92	0	0	26	17630
cystic_tumour	cystic_tumour	1.00000000000617	6.16939021505407e-12	92	0	0	26	17630
synovial_sarcoma	synovial_sarcoma	1.00000000000617	6.16939021505407e-12	92	0	0	26	17630
granular_cell_tumour	granular_cell_tumour	1.00000000000679	6.78818252803777e-12	71	0	0	26	17630
soft_tissue-fibrous_tissue_and_uncertain_origin-granular_cell_tumour	soft_tissue-fibrous_tissue_and_uncertain_origin-granular_cell_tumour	1.00000000000679	6.78818252803777e-12	71	0	0	26	17630
haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-myeloproliferative_neoplasm	haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-myeloproliferative_neoplasm	1.00000000000744	7.43680217941828e-12	54	0	0	26	17630
myeloproliferative_neoplasm	myeloproliferative_neoplasm	1.00000000000744	7.43680217941828e-12	54	0	0	26	17630
haematopoietic_and_lymphoid_tissue-pharynx-haematopoietic_neoplasm-blastic_plasmacytoid_dendritic_cell_neoplasm	haematopoietic_and_lymphoid_tissue-pharynx-haematopoietic_neoplasm-blastic_plasmacytoid_dendritic_cell_neoplasm	1.00000000000748	7.48414502183921e-12	47	0	0	26	17630
central_nervous_system-brain-glioma-oligoastrocytoma	central_nervous_system-brain-glioma-oligoastrocytoma	1.00000000000748	7.48414502183921e-12	47	0	0	26	17630
soft_tissue-sarcoma	soft_tissue-sarcoma	1.00000000000748	7.48414502183921e-12	47	0	0	26	17630
lung-carcinoid-endocrine_tumour-atypical	lung-carcinoid-endocrine_tumour-atypical	1.00000000000767	7.66637729046634e-12	514	0	0	26	17630
lobular_carcinoma	lobular_carcinoma	1.00000000000774	7.74177987619441e-12	773	0	0	26	17630
breast-carcinoma-lobular_carcinoma	breast-carcinoma-lobular_carcinoma	1.00000000000774	7.74177987619441e-12	773	0	0	26	17630
testis-germ_cell_tumour-seminoma	testis-germ_cell_tumour-seminoma	1.0000000000078	7.79887655334983e-12	662	0	0	26	17630
acinic_cell_carcinoma	acinic_cell_carcinoma	1.000000000008	8.00292420176828e-12	32	0	0	26	17630
ovary-sex_cord-stromal_tumour-granulosa_cell_tumour	ovary-sex_cord-stromal_tumour-granulosa_cell_tumour	1.000000000008	8.00292420176828e-12	32	0	0	26	17630
urinary_tract-bladder-carcinoma-adenocarcinoma	urinary_tract-bladder-carcinoma-adenocarcinoma	1.000000000008	8.00292420176828e-12	32	0	0	26	17630
acute_leukaemic_transformation_of_primary_myelofibrosis	acute_leukaemic_transformation_of_primary_myelofibrosis	1.000000000008	8.00292420176828e-12	32	0	0	26	17630
fibrosarcoma	fibrosarcoma	1.000000000008	8.00292420176828e-12	32	0	0	26	17630
haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-acute_leukaemic_transformation_of_primary_myelofibrosis	haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-acute_leukaemic_transformation_of_primary_myelofibrosis	1.000000000008	8.00292420176828e-12	32	0	0	26	17630
sacrum	sacrum	1.000000000008	8.00292420176828e-12	32	0	0	26	17630
B_cell_lymphoma_unspecified	B_cell_lymphoma_unspecified	1.000000000008	8.00292420176828e-12	32	0	0	26	17630
granulosa_cell_tumour	granulosa_cell_tumour	1.000000000008	8.00292420176828e-12	32	0	0	26	17630
ovary-low_malignant_potential_(borderline)_tumour-serous	ovary-low_malignant_potential_(borderline)_tumour-serous	1.000000000008	8.00292420176828e-12	32	0	0	26	17630
anaplastic	anaplastic	1.00000000000801	8.01174229477687e-12	17	0	0	26	17630
haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-chronic_eosinophilic_leukaemia-hypereosinophilic_syndrome	haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-chronic_eosinophilic_leukaemia-hypereosinophilic_syndrome	1.00000000000801	8.01174229477687e-12	17	0	0	26	17630
haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-adult_T_cell_lymphoma-leukaemia	haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-adult_T_cell_lymphoma-leukaemia	1.00000000000801	8.01174229477687e-12	17	0	0	26	17630
extranodal	extranodal	1.00000000000801	8.01174229477687e-12	17	0	0	26	17630
adrenal_gland-adrenal_gland-adrenal_cortical_neoplasm-virilizing_syndrome_producing	adrenal_gland-adrenal_gland-adrenal_cortical_neoplasm-virilizing_syndrome_producing	1.00000000000801	8.01174229477687e-12	17	0	0	26	17630
lower_extremity	lower_extremity	1.00000000000801	8.01174229477687e-12	17	0	0	26	17630
non_chronically_sun_exposed_site	non_chronically_sun_exposed_site	1.00000000000801	8.01174229477687e-12	17	0	0	26	17630
eye-uveal_tract-malignant_melanoma-epithelioid	eye-uveal_tract-malignant_melanoma-epithelioid	1.00000000000801	8.01174229477687e-12	17	0	0	26	17630
optic_nerve	optic_nerve	1.00000000000801	8.01174229477687e-12	17	0	0	26	17630
salivary_gland-carcinoma-salivary_duct_carcinoma	salivary_gland-carcinoma-salivary_duct_carcinoma	1.00000000000801	8.01174229477687e-12	17	0	0	26	17630
soft_tissue-smooth_muscle-leiomyoma	soft_tissue-smooth_muscle-leiomyoma	1.00000000000801	8.01174229477687e-12	17	0	0	26	17630
thymic_carcinoma	thymic_carcinoma	1.00000000000801	8.01174229477687e-12	17	0	0	26	17630
central_nervous_system-brain-glioma-gliosarcoma	central_nervous_system-brain-glioma-gliosarcoma	1.00000000000801	8.01174229477687e-12	17	0	0	26	17630
neurofibroma	neurofibroma	1.00000000000801	8.01174229477687e-12	17	0	0	26	17630
liver-other-adenoma	liver-other-adenoma	1.00000000000801	8.01174229477687e-12	17	0	0	26	17630
upper_extremity	upper_extremity	1.00000000000801	8.01174229477687e-12	17	0	0	26	17630
NS-carcinoma-squamous_cell_carcinoma	NS-carcinoma-squamous_cell_carcinoma	1.00000000000801	8.01174229477687e-12	17	0	0	26	17630
breast-carcinoma-neuroendocrine_carcinoma	breast-carcinoma-neuroendocrine_carcinoma	1.00000000000801	8.01174229477687e-12	17	0	0	26	17630
salivary_gland-carcinoma-myoepithelial_carcinoma	salivary_gland-carcinoma-myoepithelial_carcinoma	1.00000000000801	8.01174229477687e-12	17	0	0	26	17630
verrucal_keratosis_BRAF_inhibitor_related	verrucal_keratosis_BRAF_inhibitor_related	1.00000000000801	8.01174229477687e-12	17	0	0	26	17630
central_nervous_system-temporal_lobe-glioma-astrocytoma_Grade_II	central_nervous_system-temporal_lobe-glioma-astrocytoma_Grade_II	1.00000000000801	8.01174229477687e-12	17	0	0	26	17630
central_nervous_system-diencephalon-glioma-astrocytoma_Grade_I	central_nervous_system-diencephalon-glioma-astrocytoma_Grade_I	1.00000000000801	8.01174229477687e-12	17	0	0	26	17630
leiomyoma	leiomyoma	1.00000000000801	8.01174229477687e-12	17	0	0	26	17630
thymus-thymoma	thymus-thymoma	1.00000000000801	8.01174229477687e-12	17	0	0	26	17630
chronic_eosinophilic_leukaemia-hypereosinophilic_syndrome	chronic_eosinophilic_leukaemia-hypereosinophilic_syndrome	1.00000000000801	8.01174229477687e-12	17	0	0	26	17630
pineal_gland	pineal_gland	1.00000000000801	8.01174229477687e-12	17	0	0	26	17630
skin-other-verrucal_keratosis_BRAF_inhibitor_related	skin-other-verrucal_keratosis_BRAF_inhibitor_related	1.00000000000801	8.01174229477687e-12	17	0	0	26	17630
squamous_cell_carcinoma_BRAF_inhibitor_related	squamous_cell_carcinoma_BRAF_inhibitor_related	1.00000000000801	8.01174229477687e-12	17	0	0	26	17630
adult_T_cell_lymphoma-leukaemia	adult_T_cell_lymphoma-leukaemia	1.00000000000801	8.01174229477687e-12	17	0	0	26	17630
thymoma	thymoma	1.00000000000801	8.01174229477687e-12	17	0	0	26	17630
skin-carcinoma-squamous_cell_carcinoma_BRAF_inhibitor_related	skin-carcinoma-squamous_cell_carcinoma_BRAF_inhibitor_related	1.00000000000801	8.01174229477687e-12	17	0	0	26	17630
myoepithelial_carcinoma	myoepithelial_carcinoma	1.00000000000801	8.01174229477687e-12	17	0	0	26	17630
central_nervous_system-optic_nerve-glioma-astrocytoma_Grade_I	central_nervous_system-optic_nerve-glioma-astrocytoma_Grade_I	1.00000000000801	8.01174229477687e-12	17	0	0	26	17630
hypothalamus	hypothalamus	1.00000000000801	8.01174229477687e-12	17	0	0	26	17630
skin-non_chronically_sun_exposed_site-malignant_melanoma	skin-non_chronically_sun_exposed_site-malignant_melanoma	1.00000000000801	8.01174229477687e-12	17	0	0	26	17630
small_intestine-jejunum-carcinoma-adenocarcinoma	small_intestine-jejunum-carcinoma-adenocarcinoma	1.00000000000801	8.01174229477687e-12	17	0	0	26	17630
jejunum	jejunum	1.00000000000801	8.01174229477687e-12	17	0	0	26	17630
oligoastrocytoma_Grade_II	oligoastrocytoma_Grade_II	1.0000000000085	8.496162290745e-12	125	0	0	26	17630
knee	knee	1.0000000000085	8.496162290745e-12	125	0	0	26	17630
ovary-carcinoma-small_cell_carcinoma	ovary-carcinoma-small_cell_carcinoma	1.0000000000085	8.496162290745e-12	125	0	0	26	17630
skin-ear-malignant_melanoma	skin-ear-malignant_melanoma	1.0000000000085	8.496162290745e-12	125	0	0	26	17630
craniopharyngeal_duct	craniopharyngeal_duct	1.0000000000086	8.59594840154371e-12	408	0	0	26	17630
craniopharyngioma	craniopharyngioma	1.0000000000086	8.59594840154371e-12	408	0	0	26	17630
central_nervous_system-brainstem-glioma-oligoastrocytoma_Grade_II	central_nervous_system-brainstem-glioma-oligoastrocytoma_Grade_II	1.00000000000945	9.44630622049802e-12	55	0	0	26	17630
skin-abdomen-malignant_melanoma	skin-abdomen-malignant_melanoma	1.00000000000957	9.56687541849584e-12	412	0	0	26	17630
mucinous_carcinoma	mucinous_carcinoma	1.00000000000975	9.74647577168857e-12	461	0	0	26	17630
ovary-carcinoma-endometrioid_carcinoma	ovary-carcinoma-endometrioid_carcinoma	1.00000000000986	9.85805167849535e-12	467	0	0	26	17630
lung-carcinoid-endocrine_tumour	lung-carcinoid-endocrine_tumour	1.00000000001027	1.02724379312178e-11	505	0	0	26	17630
meninges-meningioma	meninges-meningioma	1.00000000001033	1.03290288914867e-11	334	0	0	26	17630
bone-tibia-chondrosarcoma	bone-tibia-chondrosarcoma	1.00000000001036	1.03572722875689e-11	72	0	0	26	17630
upper_aerodigestive_tract-sinonasal_and_nasal_cavity-carcinoma-squamous_cell_carcinoma	upper_aerodigestive_tract-sinonasal_and_nasal_cavity-carcinoma-squamous_cell_carcinoma	1.00000000001036	1.03572722875689e-11	72	0	0	26	17630
haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-T_cell_large_granular_lymphocytic_leukaemia	haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-T_cell_large_granular_lymphocytic_leukaemia	1.00000000001037	1.03689207366632e-11	80	0	0	26	17630
skin-upper_leg-other-atypical_Spitzoid_tumour	skin-upper_leg-other-atypical_Spitzoid_tumour	1.00000000001091	1.09117808683762e-11	23	0	0	26	17630
mouth_roof	mouth_roof	1.00000000001091	1.09117808683762e-11	23	0	0	26	17630
inflammatory_myofibroblastic_tumour	inflammatory_myofibroblastic_tumour	1.00000000001091	1.09117808683762e-11	23	0	0	26	17630
skin-face-other-atypical_Spitzoid_tumour	skin-face-other-atypical_Spitzoid_tumour	1.00000000001091	1.09117808683762e-11	23	0	0	26	17630
soft_tissue-fibrous_tissue_and_uncertain_origin-inflammatory_myofibroblastic_tumour	soft_tissue-fibrous_tissue_and_uncertain_origin-inflammatory_myofibroblastic_tumour	1.00000000001091	1.09117808683762e-11	23	0	0	26	17630
soft_tissue-fibrous_tissue_and_uncertain_origin-fibrosarcoma	soft_tissue-fibrous_tissue_and_uncertain_origin-fibrosarcoma	1.00000000001091	1.09117808683762e-11	23	0	0	26	17630
skin-lower_leg-other-atypical_Spitzoid_tumour	skin-lower_leg-other-atypical_Spitzoid_tumour	1.00000000001091	1.09117808683762e-11	23	0	0	26	17630
atypical_Spitzoid_tumour	atypical_Spitzoid_tumour	1.00000000001091	1.09117808683762e-11	23	0	0	26	17630
ovary-germ_cell_tumour-teratoma	ovary-germ_cell_tumour-teratoma	1.00000000001091	1.09117808683762e-11	23	0	0	26	17630
